Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
108143,0.864688,-1.644741,0.345426,-0.045797,1.243875,-1.569884,2.059855,-0.842946,0.378527,-0.606357,-0.376159,-1.689418,1.196887,-0.269647,-0.201658,2.312482,0.959443,-0.668361,-0.610256,0.259801,0.77073,1.752442,-1.608099,0.727019,0.887669,-0.789507,-0.36026,-1.630332,66.39,0
149668,-0.034073,-1.009116,0.35936,-0.304196,0.724168,-1.337999,-0.329673,-1.159521,-1.097341,0.60605,1.124506,-2.332545,1.861875,1.404087,-1.346676,0.826844,-0.460186,-0.098101,0.602055,0.479996,-0.572996,-0.577232,-0.518227,1.142828,-1.861816,-0.161914,1.572547,0.703704,6.3,0
50322,-0.75228,0.194805,1.259347,0.686248,-1.570812,0.570695,0.616226,0.173487,0.667522,-0.833502,0.063263,1.110174,1.019949,0.548045,-0.882995,-1.040464,0.114544,0.180774,-0.100372,-0.804785,0.436961,0.110165,0.289824,0.593434,-0.27365,-0.488758,1.107565,-0.757358,376.48,0
139684,-0.367681,-0.865052,-0.662526,0.289723,-0.27757,0.545682,-0.78498,0.707495,1.314445,-0.006784,0.520627,0.559643,-0.502098,0.563365,-2.268434,-2.666567,-0.329478,0.633466,-0.085053,0.745874,-1.201736,0.882839,1.628813,-0.696411,0.770999,0.022818,0.441841,1.626812,123.61,0
50480,-0.469174,1.234248,-0.547024,-0.098618,-0.41197,-1.783221,-0.123308,-1.010622,0.25458,1.105639,-2.214174,-0.406917,0.452323,-2.183349,1.336265,0.379892,1.083213,-0.563948,-0.443321,-0.160936,2.138209,1.318105,0.132348,0.254402,0.634904,2.391555,0.38272,0.045959,24.67,0
158081,-0.805252,1.423362,0.071577,2.657076,0.626813,-0.829674,0.557739,1.129972,0.521933,-0.215361,-1.691057,-0.322446,1.667616,-0.796717,-0.411821,0.993289,0.619703,-1.3099,-0.108617,1.40697,0.026479,1.431231,1.487776,-0.92766,-0.295045,0.657604,-1.537686,-0.223049,8.01,0
104786,-0.762544,0.052918,-0.559508,-0.356709,-0.060251,0.685965,-0.100574,-1.969684,-0.602797,0.495784,0.762674,0.817858,1.101178,0.118437,0.263165,-1.013909,-2.174575,-1.417583,-0.701838,-1.359705,-0.292927,-0.462088,0.937827,-0.969136,0.140582,-0.419768,-1.006579,-0.727711,68.38,0
41790,-1.044141,0.379602,-1.235363,-0.539214,0.314552,0.138646,-0.012644,0.126001,-0.3705,-1.603752,-0.396838,0.46875,-0.136935,0.391488,-0.586783,0.994336,-2.556318,0.141441,1.34888,1.497699,-0.231826,-1.326198,1.366473,-0.051865,-0.15897,-0.892855,-1.249887,0.563863,122.77,0
131457,-0.390956,0.197853,0.191587,0.330899,-1.178947,-1.415032,-2.259237,0.105561,-1.36419,2.136726,0.654116,-1.181867,1.135131,1.137498,1.218724,-0.808072,0.716054,1.235667,1.570857,-1.523743,-0.217634,-0.844009,1.864124,0.491057,0.891248,0.476355,0.375286,-0.863288,33.41,0
29465,1.010702,0.749044,0.462013,-0.170227,1.727304,0.220859,-0.514959,0.871076,0.096059,0.349798,0.203149,0.496776,-0.978456,-1.451106,1.434133,0.249585,0.770847,-1.759759,1.066683,-0.521486,-0.806218,-0.063373,-0.97798,-0.001732,-0.136338,1.060396,1.513345,1.481516,67.2,0
49368,-0.398921,-0.704938,0.794257,1.466824,0.689003,-0.518552,-1.076006,-3.006244,0.182516,0.579016,-0.101864,0.933746,-1.32019,-0.171239,-0.250301,-0.110109,1.167932,-0.104842,-0.294792,-0.936693,1.328579,-1.431196,-0.552999,1.693937,0.468243,-0.020177,0.021692,-0.946378,207.34,0
87303,-1.165325,-1.510928,0.066848,0.902077,-0.347291,-0.960729,-0.805299,0.548945,1.667385,0.770456,1.300792,-1.047624,-0.07393,1.018691,-1.399178,-0.658373,0.942019,0.258426,-0.965111,-1.630821,1.337315,-2.053384,0.632395,-0.533044,1.047068,-1.042148,2.614799,0.402299,187.54,0
156610,-0.768695,-1.147788,1.194196,0.091632,-2.009964,0.314042,-1.012193,0.062295,0.393722,-0.750482,0.21736,0.402073,-0.164271,-0.719625,0.003142,-0.139486,0.316521,-0.263773,-1.19202,-0.169009,0.326678,0.185136,-0.110926,-0.486613,-0.538343,-0.434542,1.07616,-0.947851,70.32,0
29927,-2.264515,-0.935167,-2.274887,-1.193542,-0.649518,0.410562,-0.519933,-0.49207,0.181765,-1.70931,-0.838593,-0.503557,-0.202402,0.076954,1.50065,0.908336,-0.76931,-0.261329,-0.329439,-0.514153,0.272516,-1.85978,0.880714,1.693551,-0.269841,-0.289364,0.157044,1.019386,14.02,0
145987,-0.96907,-1.015074,-1.343333,-1.72961,2.071187,-0.182471,-1.237422,-0.562124,0.036661,-0.378695,-1.266842,-0.899232,1.185716,-1.402713,-1.996971,-0.387955,-1.931716,-0.909773,-1.251937,-1.243189,0.06953,0.257057,-0.805902,-0.094382,-0.855721,0.400839,-1.477664,0.165241,47.85,0
41394,-0.950136,-0.198685,0.18306,-1.2691,-1.063646,-0.694483,-0.954989,0.036758,0.361222,0.223874,0.225332,1.670992,0.423684,0.783964,-0.414616,0.944006,-0.462353,0.411448,-1.371367,0.166234,-0.97538,0.936036,0.875876,-0.466627,2.049575,-0.285878,-1.612019,-0.779118,10.58,0
63304,-0.355682,-0.75411,-0.362898,0.49888,-1.49132,1.65017,0.574858,-0.53588,0.813407,1.222349,-0.330338,-0.216585,1.493474,2.118975,0.029436,-1.158214,-0.470602,1.033016,-1.030215,-0.208283,0.292585,-0.922715,1.096435,0.693968,2.009546,0.781461,-0.96089,0.530369,8.9,0
68858,1.008779,-1.277527,0.412044,-0.800461,0.201405,0.766607,0.534401,0.069368,-1.378459,0.730344,1.03143,-1.042997,-0.896029,1.073557,-0.208442,-0.870113,0.272554,-0.638524,0.161042,-0.413207,-0.327511,1.110397,-2.468525,0.554751,0.945451,-0.621994,0.937765,-0.959024,48.04,0
89563,-0.259224,-1.139205,0.019081,-0.766672,1.543838,-0.259945,-0.667969,1.974801,0.73889,-0.896774,-0.790914,0.474183,0.043476,0.890176,-0.662676,0.701109,-2.238288,-0.154442,-0.617179,-0.455047,-0.102875,1.138504,-1.15404,-2.188043,-1.038054,1.022436,-1.644991,-0.571948,210.27,0
109447,1.093359,-1.086587,-1.452142,-1.785265,-1.862552,1.080326,0.631145,-0.76586,0.854899,-0.594981,0.323649,-0.482309,-0.119963,-0.908197,-0.759818,0.544096,0.704779,-0.414124,-1.52554,2.471247,0.036697,0.312141,-1.26133,1.215234,1.367895,-1.708035,-0.102386,-0.180437,5.8,0
108437,-0.500894,0.232094,1.594117,1.686365,-1.0293,1.457859,-1.949345,-0.58493,-0.30181,0.251789,0.10651,0.365699,-0.182957,0.959589,0.691836,-0.289563,0.842394,2.068435,-0.673258,1.675337,-0.583475,1.410326,-0.545936,0.765662,0.179633,-1.785258,1.915552,-0.895452,147.68,0
125462,-0.501924,0.322883,-0.290854,-0.197451,-1.032655,-0.183912,1.65217,-0.446353,-1.147011,0.958136,0.523355,0.212618,-1.318642,-1.176614,-1.537319,0.431532,1.019869,0.465268,1.949902,-0.441904,-0.323669,0.106562,-0.229498,0.498711,-0.639621,-1.394724,-1.789341,0.480513,1.33,0
138613,-1.268952,-0.342549,-0.306838,-0.617148,-0.621793,-1.697698,-1.341913,0.044544,0.082073,0.483056,-0.258894,0.011654,1.25051,-0.052901,-0.632069,-1.190948,0.79748,-1.703342,-0.838419,0.418579,-1.906553,-0.614355,0.129168,-0.383338,-0.982689,-0.593444,0.816984,1.831377,9.69,0
140445,-1.092882,-0.536186,-0.198346,0.06395,0.392064,-1.805852,0.395176,-1.725496,0.431533,-0.213311,1.09146,-0.674473,0.78084,-1.167393,0.105888,-2.038001,0.883063,1.726873,-0.698222,0.122631,0.443838,-1.550255,-0.749107,-0.81101,2.407064,1.045802,-0.217083,0.779041,8.03,0
103312,-0.704985,0.057092,0.226524,-0.662896,0.476457,-0.035282,-2.57663,-0.57167,-0.600226,0.678274,0.696059,-1.672103,0.438472,-0.073964,0.126424,-0.613827,-0.06183,1.150327,0.112186,-0.042427,-0.479203,1.052256,-1.280788,-0.80197,-1.338211,0.200685,1.179748,-0.328795,84.09,0
42159,1.104495,-0.601652,-0.206185,-0.400194,-1.535019,0.537517,0.038504,1.440585,-0.823205,1.088697,1.159234,0.047072,-2.170862,-0.512568,1.785871,0.297056,0.6934,-0.089167,-0.223443,-1.867345,0.794739,1.079681,-0.950862,-0.178855,-0.313741,0.420153,-0.544364,0.931341,15.2,0
109176,-0.672086,-1.147791,-2.000332,-0.105411,-1.234642,-1.248803,1.034319,-1.722102,0.103558,-0.083233,0.092131,1.384102,-0.825691,1.384948,-1.760205,0.650741,1.476373,-4.05405,-0.035393,-0.116731,0.071849,1.711558,-0.763631,-1.184509,0.079123,1.124313,0.558635,0.034322,111.66,0
80980,0.268032,-1.682587,-0.554068,-0.011434,1.846866,0.317912,-0.767086,-0.31721,0.924197,-0.753517,1.096978,-0.523051,-0.915319,-0.491003,-1.616284,-2.172577,-0.082535,-0.067298,0.256462,-0.087474,2.329253,0.168409,-1.376463,-1.119915,0.000305,-0.435427,-1.22848,-0.058848,331.22,0
150086,-0.948247,0.263367,-0.27595,0.027497,1.927387,0.011814,0.709702,-0.066766,-0.096385,-0.978268,0.368122,2.535479,0.087863,-0.267008,1.140141,1.022803,0.439057,-0.308369,1.144427,0.12093,0.91376,-0.819297,-0.58671,0.09688,-1.235207,-0.369901,-1.279539,-1.544753,162.78,0
78541,1.057234,0.431704,-0.575088,1.115512,-0.462191,-1.598496,-1.595325,-0.201068,0.103042,0.955629,0.640816,0.079851,1.01151,0.012738,-1.290486,-1.508452,1.278688,-2.24523,-0.200741,2.981793,0.459233,-0.208543,-1.684462,1.617371,1.213828,0.684797,-0.00056,0.572012,8.16,0
43505,0.589178,-0.734703,-0.556152,-0.411906,-0.474599,-0.469605,1.217275,0.045411,0.225055,-0.45716,0.856939,0.355056,-0.308929,-1.584284,0.216296,0.57568,-0.978848,-0.295395,0.537161,-1.570928,-0.648852,0.376909,1.105018,2.18578,1.958655,0.143769,-0.484227,0.923122,5.34,0
151597,-0.30893,1.641159,0.082063,-0.125933,-0.253007,0.679303,-0.229285,-0.341553,0.662816,0.093257,-1.009447,0.032016,1.394532,0.765306,1.51798,-0.7313,1.07023,-0.648517,-1.232393,-0.803064,0.13141,1.027952,0.310416,-0.153282,-1.032211,0.705331,0.963623,0.298284,27.56,0
105327,-2.763714,1.619054,-1.226047,-0.286618,-0.377432,1.231748,1.434856,-1.292375,1.35691,1.33841,0.019355,0.932543,1.03283,-0.252428,-0.157567,0.589328,-1.628525,-0.353807,-1.200359,1.423578,-0.365583,0.276374,-0.218412,-0.283484,0.210966,-0.730644,-0.198482,-0.205843,53.5,0
156941,-0.778345,-1.28935,0.353551,-1.40891,1.059235,1.203693,0.818119,-0.717287,-0.654319,-0.456647,1.105075,-1.698032,0.386124,-0.933449,-0.419421,0.736143,-1.515446,-0.277741,-0.128837,-0.037392,-0.103181,0.556658,-0.45199,0.365367,0.329839,0.286069,0.527839,0.28208,11.04,0
134157,-0.355106,-0.224457,1.884431,-0.633991,0.053409,-1.312156,0.940374,-0.179586,1.178308,-2.457107,-0.058131,0.132128,0.911523,-0.641999,0.786825,-0.527436,0.093757,0.921952,-0.92977,0.740585,0.334903,-0.333674,-0.668207,-2.100829,-0.080266,-0.332002,0.639132,0.537998,18.14,0
105723,1.004872,1.946912,-1.544398,-1.041107,0.213559,-1.580306,0.239432,0.540103,0.700653,0.512145,-0.535249,-0.18167,-1.179528,0.464339,1.60336,0.462201,-0.695001,0.994792,2.365647,0.24315,0.554473,0.677701,-1.604457,-0.411122,-0.513866,0.834867,0.718369,-0.120737,74.71,0
126482,1.400136,-0.207349,-0.041716,-1.682013,-0.624044,0.170499,0.387201,1.823937,-1.850947,0.229455,-0.376237,0.075504,0.102716,-0.191185,-1.133108,-1.318777,-0.264912,-1.420617,-0.112904,-0.253369,-2.450035,1.933613,0.077258,-2.43739,0.247133,-0.203389,-1.317766,0.309303,39.84,0
106823,-1.253306,0.603535,0.141921,-0.550524,0.127429,-0.511651,0.247672,-0.16796,-1.529924,-0.138036,-0.442684,0.635586,0.879768,-0.509002,-0.789395,-1.680154,-0.814037,-0.323269,-1.339263,0.893137,0.262162,-0.120417,-0.016671,0.306045,0.633095,0.809008,-0.309131,-0.141935,28.63,0
140733,0.21125,0.593037,-1.053514,1.373376,-0.76774,-0.715972,0.590227,0.345761,0.023157,0.8396,-1.161055,1.844354,-0.500655,-0.088411,1.859827,-0.70944,1.023043,-0.214322,-0.841835,-0.383739,0.56628,1.014266,0.225606,-1.597944,0.635532,-0.142132,-1.102483,0.346394,13.16,0
121383,-0.117571,-0.023991,-0.368744,-0.789496,0.998045,0.170058,0.260991,1.42458,-0.195328,-0.388779,1.361293,-1.490739,0.051191,-0.737642,0.292679,0.571965,0.627591,1.026239,-0.252527,-0.190221,0.526602,0.887502,-1.300304,0.314121,-0.395244,0.087153,-0.356689,-0.722747,5.86,0
36690,0.90896,0.45939,0.233093,0.444732,-0.960739,-1.196747,1.709828,-0.168722,-0.182993,-1.102309,-1.481778,-0.088319,-0.341588,0.001734,0.087154,2.489461,-0.33858,1.57994,1.642024,0.753624,-0.235126,-1.361472,0.477944,1.018812,1.747687,-0.949958,-0.243526,-0.943865,62.36,0
61940,2.048632,-1.134665,-0.952556,0.321498,-0.816402,0.933584,1.094117,-0.546576,-0.763537,-0.274779,0.104018,0.314837,-2.252817,-0.967456,-0.404099,-0.796989,-2.86471,-1.888372,-1.305359,-0.115284,-0.436202,-0.631569,0.796515,0.796134,0.149919,0.12012,-0.856661,-0.736992,22.29,0
109739,-0.382716,0.84076,-0.800036,0.032495,0.257357,0.221089,-0.775407,2.059605,1.262245,0.990413,1.433213,0.068762,-0.37129,-1.089036,-0.703432,-1.014023,-0.528105,0.276476,0.914025,0.886354,-1.171508,0.689129,1.143857,-0.254235,1.19775,0.8758,-1.264591,2.191736,63.23,0
154739,-0.409519,-0.950534,1.022098,0.230932,-0.589246,-0.359865,-1.27393,0.23168,-1.461421,0.682028,-0.522401,-1.394031,1.097249,2.256394,0.437321,-0.285421,-0.960068,0.261835,0.636733,0.006893,0.895438,1.51389,-1.259688,0.294049,-1.903332,-0.814049,0.719864,-0.046805,200.66,0
171073,-0.747744,0.610564,-0.081413,0.856828,-0.513749,1.152037,0.24603,0.271478,0.149955,-0.765156,-0.057191,0.293761,-1.400655,0.079594,1.214878,0.433818,1.36729,0.407727,-0.897631,0.79076,-1.141026,-0.208437,-0.275996,-0.678278,2.378967,-0.072645,1.810062,0.34359,17.87,0
168128,-0.701756,1.099156,0.213444,-0.756287,0.214537,-1.674703,0.107787,0.655774,-0.179408,0.710907,0.81322,0.275316,1.76807,1.353956,0.627333,0.355128,-0.256371,-0.647163,0.797486,-0.199153,-1.014091,-0.802159,-0.67019,1.753552,0.847828,0.034276,0.41395,0.53003,41.16,0
151620,0.20249,-0.184415,-1.645557,-0.011993,0.672689,0.323972,-1.438674,1.247055,1.64792,-0.109497,2.311076,-0.82955,-1.272099,-1.014822,0.245139,-1.778348,-0.310913,2.93455,-1.503824,-0.54711,-1.036068,-0.284817,-0.348157,-0.669561,-0.156305,0.633206,1.385346,-0.284425,275.76,0
85562,0.994755,-0.18806,0.62817,1.619915,0.388153,0.167299,0.230003,-1.637248,1.108038,1.172086,0.53057,-1.515405,-0.121149,1.438526,-0.565754,1.184253,0.055096,0.712504,-0.412141,0.084381,0.436715,-1.083234,0.273913,-2.688525,-0.601502,0.543883,1.120263,0.472752,28.95,0
110937,1.295716,0.247471,1.072644,1.262212,-0.916466,0.060665,0.505388,-0.108292,-0.312151,-0.213651,1.083543,-0.259012,0.600229,0.346893,-0.964183,0.301969,-1.538671,0.401433,0.891117,1.121414,-0.95269,-0.536154,0.284065,-0.475925,-1.928877,-0.541696,0.280202,1.067528,4.89,0
55846,0.755996,0.086764,2.233194,-0.887392,-0.573283,-1.506125,-1.096757,0.713128,1.600164,0.826481,-0.005391,-0.893615,0.898419,-0.948602,-1.348952,-0.308469,-2.033941,-1.381385,1.88599,-1.566808,-1.188148,0.071833,0.123904,-0.234624,-2.003374,0.848489,-0.443053,1.22045,174.11,0
48370,2.514439,0.824098,1.108355,0.804771,0.640905,0.394397,-0.396857,-1.246778,-0.130654,0.565774,0.072262,-1.065336,-0.165883,-0.218003,-0.062355,0.490915,0.706258,-0.500051,0.981121,1.131638,0.320302,0.66475,0.984231,-1.097645,1.054731,-0.790061,-0.692702,0.196289,16.69,0
66824,1.220641,0.022883,-0.479286,-1.474138,-0.389251,2.381445,-2.144488,-0.631658,1.792784,1.248973,-0.570626,0.203595,0.462937,0.133839,1.78445,0.339754,1.135516,0.181599,-2.032389,-1.192413,-0.984878,-0.249286,2.078414,0.362411,-0.105788,1.238558,-1.451884,-0.489695,42.73,0
93417,-0.261787,2.536231,0.092404,-0.346955,1.475669,-2.038297,0.480034,-0.072798,1.448184,0.604923,0.139102,0.662634,-1.055582,0.96682,-1.344586,0.358497,0.035614,-1.763055,0.068942,0.281987,-0.654876,-1.012422,0.492177,0.362315,0.226819,0.008842,-0.566563,2.272181,12.14,0
85431,1.009404,0.356488,-0.383118,-0.099725,0.219155,-0.85994,0.864013,-0.102851,0.084929,1.357203,0.129748,1.552668,-0.524815,-1.09707,-0.289993,-2.814715,0.905762,-1.038899,-0.617695,0.716279,0.119121,-0.440545,-2.036542,1.300808,0.72308,2.055721,-0.59638,-1.45445,63.35,0
38635,-0.318627,1.082238,0.720689,-0.587139,-0.77894,-0.315097,1.875571,1.619068,-0.968268,0.800225,-1.731431,-0.447342,-0.927564,1.069279,-1.290718,0.42935,0.00071,-0.175449,1.671583,1.759697,-0.144393,-0.345916,-1.506873,-0.004259,1.953303,-0.128735,0.728759,-1.397497,53.76,0
40994,0.42892,0.610898,-0.351625,0.29543,-1.514924,-0.801067,0.765449,0.511253,-0.411855,0.811362,0.138298,-0.504221,-0.182827,-0.455418,-1.183776,1.256686,-0.568024,-0.832361,-1.529348,-2.635968,0.701497,0.793609,1.193039,-0.149039,-0.321993,-0.507723,-0.416558,1.11979,1.55,0
124833,-1.663842,-1.048687,1.993635,-0.957716,-0.361834,-0.602934,-1.994779,0.082723,-0.025252,0.180851,-0.084576,-0.459861,-0.517272,-0.500176,-0.98869,-0.833805,-0.971914,0.57341,0.306103,0.027134,1.942265,-0.925695,1.118777,-0.26003,0.157165,0.671136,-0.477537,-1.056698,61.65,0
81594,-0.044224,1.595694,-0.91609,-0.417728,1.592616,0.328586,-0.921955,-0.714732,-1.214159,0.077273,1.03116,1.630901,-1.486282,0.869117,0.164313,-0.26193,-0.417338,-1.920932,0.637999,-1.318857,-0.748196,0.417985,-1.816636,-1.320794,1.218663,0.122059,-0.662201,0.125996,134.21,0
142805,-1.008404,1.69747,0.45155,-0.19073,-0.302412,0.22746,0.239994,-0.533161,-0.163201,-0.568221,0.168741,-0.737568,-1.267747,1.475376,-0.069576,1.697055,-1.932283,-1.449473,0.466795,-0.068733,-1.15769,1.136495,-0.869893,1.198551,-0.070435,-1.069931,-0.668739,1.372153,423.43,0
140905,1.13384,0.006719,0.923333,0.462396,0.475304,-0.305487,0.818697,0.914179,0.792668,-0.313787,0.98508,0.386315,-0.972325,-0.381492,-0.530409,-1.987897,1.003413,3.101187,1.208348,0.162859,-0.515819,-0.925084,0.150645,0.968307,-0.674582,2.56426,-1.383993,0.224498,50.08,0
43075,0.515055,-1.744242,0.251925,-0.89277,1.392164,0.32627,0.896284,0.021168,-0.066055,1.495845,0.972774,0.117859,-0.199666,-1.707175,0.324568,-0.126104,0.553956,0.857819,1.232921,0.336993,-1.04636,-2.149314,-0.8247,1.333488,1.823491,-0.237901,-1.460959,-0.648414,19.0,0
103443,-1.069406,1.636446,0.451283,0.277524,-0.190191,0.669014,0.261856,-0.481268,-0.313803,-1.019887,-1.144565,-0.296652,1.154215,-1.034163,0.83637,-0.798935,-1.786603,0.5466,1.628768,-0.855735,-1.569871,0.454915,-0.923174,0.536647,1.15148,0.330617,0.809768,0.816612,21.17,0
147816,0.759491,-0.228238,0.676522,0.781297,-0.079326,0.2792,0.780031,0.211165,0.306578,1.407095,0.219014,-0.607732,-1.34568,0.113151,-0.331467,0.808314,1.577698,-1.029705,-0.885847,-0.024159,-0.799932,-0.222026,-0.536173,-1.007778,0.825885,0.075282,1.830369,0.359007,49.28,0
33736,-0.359489,2.503796,0.780126,0.084058,0.312562,0.407105,0.436744,-0.239998,-0.394327,-0.151853,-1.139692,0.718274,-0.801705,-1.05995,-0.014354,-0.130123,0.249634,-0.568205,-0.392543,0.69212,0.631217,0.589525,0.033968,0.168923,0.230439,-0.656042,1.474047,1.331588,270.06,0
131601,-0.476006,3.133537,-1.258621,0.050279,2.313533,-0.799743,-2.7269,-2.542997,-0.794214,-1.762935,1.037167,0.268144,-2.133837,-1.595351,1.24014,0.193159,1.433631,1.119011,-1.150521,0.881968,0.562851,-1.961721,-1.361978,2.43767,-0.92764,0.411521,-0.190651,0.183724,2.5,0
114647,0.485556,-1.616514,1.888873,-1.930939,1.148762,0.056387,-1.089497,0.531374,-0.118139,-0.682538,-1.381478,-1.465507,-0.610911,-0.386988,-1.210543,0.03848,-1.068136,0.360221,1.231379,0.289374,-0.093835,-0.534897,1.446099,-0.193516,2.490224,-1.183036,0.289907,1.412724,98.71,0
46797,-0.780213,0.881162,-0.612056,0.756518,-0.00248,1.116188,-1.042539,-0.903063,-0.281005,-0.198066,-0.354557,2.63144,2.063247,0.299055,0.416972,-0.236432,-1.049826,-0.182072,0.771118,1.305627,0.995708,-1.509774,-0.289228,-1.468868,1.168844,-0.412384,-0.04711,0.48005,110.61,0
160827,-0.410952,0.370991,1.590747,-1.048393,0.419481,1.496581,-0.814773,0.922011,0.923171,-1.294281,1.110436,-0.594118,0.35885,1.024141,1.200081,-1.53585,1.788603,1.417928,1.051934,0.361478,-0.435698,-1.083182,-1.62384,0.644536,1.051431,-0.084621,-0.460975,0.069913,1315.91,0
12881,-0.92898,-2.156101,1.496007,0.45723,-0.078271,-0.34561,1.39708,3.087155,0.448781,-1.029635,-0.154466,0.430573,-2.349528,0.334499,0.436425,1.326342,1.222123,0.111172,1.514637,2.035678,0.027951,0.418187,-1.767297,-1.450973,-0.838196,-0.443618,-1.096123,-0.035995,22.97,0
163676,-0.797713,0.571706,-0.123336,-0.726639,-1.030911,0.377848,0.263985,-1.238281,1.227382,-0.641888,-2.224753,1.528634,-0.102542,0.434471,1.672286,-1.002621,0.479335,1.175328,-0.934511,1.460657,-1.40916,-0.095365,-1.075337,0.695843,-0.965394,-0.617309,-0.878965,-1.201936,98.12,0
17473,0.597653,-0.585816,0.853386,-0.388829,0.99933,-0.237077,1.054667,0.436082,3.260491,-0.052896,0.382862,-0.479425,0.002685,-2.701835,0.465584,1.342874,0.39663,-1.313861,-0.801787,-2.430192,0.978924,-1.006513,-0.028709,-0.153738,1.487727,0.085281,0.808893,0.546464,117.52,0
102364,0.431558,-1.343198,0.71771,1.268135,0.777667,-0.891638,-0.731992,-0.547876,0.861085,0.47896,2.790292,-1.640885,-0.052598,-1.927755,0.596648,1.066895,1.442106,0.188522,-1.913309,-0.050149,0.43679,-1.005146,-0.264979,-1.27705,-0.612705,0.912467,0.680163,-1.39522,27.28,0
24350,0.132919,0.835479,-0.301781,-0.265714,1.494251,0.436335,-0.714515,0.896974,-0.533305,0.225698,1.836675,-1.431282,-0.175782,0.408272,0.764698,-1.241234,-1.53579,1.090749,-0.720415,-0.762283,1.55025,0.069702,0.076238,-0.179799,-1.223982,0.675697,0.409451,0.168691,36.98,0
88355,-0.246421,-0.23523,-2.216822,-0.848233,-0.353904,0.176105,1.259581,2.037546,0.272267,0.205609,-0.490352,-1.7151,-0.605787,-0.205501,0.975394,0.519515,0.221545,-0.5808,-1.982117,-1.921756,-1.663736,-0.292007,0.994044,0.967066,0.793716,-0.515095,1.144263,-0.931071,1.74,0
63960,-0.415322,0.75152,-0.204461,-0.163548,-1.012077,2.095648,0.531482,-1.082785,0.178182,-1.153468,1.722414,0.199638,-0.975547,0.697591,-0.278076,-1.288229,0.381046,0.352842,1.137734,0.064504,0.10706,0.160133,1.595283,-0.310074,0.469455,0.616745,0.349777,-0.347905,120.9,0
137401,0.359568,0.142227,1.304548,0.717847,-0.789616,1.173391,0.972262,-1.117922,0.902781,-0.46725,0.997148,-0.337947,-0.533333,-0.430274,-0.972168,-1.480356,-2.498997,-1.054673,2.630623,0.478261,1.864223,-0.318201,-0.468322,1.716541,0.375762,-0.955275,0.632917,1.250885,6.96,0
55116,0.737713,-1.073917,1.896037,-0.124159,-0.39519,0.970037,-0.890923,0.719251,1.40517,-0.241343,2.052842,0.644292,0.656694,1.365865,1.630735,0.261839,0.796905,1.396341,-1.161811,-1.729502,-0.057554,-1.753491,-0.313995,0.314374,-0.275639,-0.141593,-1.001667,0.788144,40.21,0
4021,-1.215753,0.154247,-0.158655,-1.186642,-0.370209,0.023308,-0.649973,0.937224,-0.161626,-1.341275,-1.426126,0.606165,-1.486771,0.316426,0.444655,-0.995355,0.890738,-1.717794,0.296459,-0.040858,-0.118998,-1.177897,-0.937022,1.618802,1.215155,0.742085,0.939848,0.846014,137.92,0
10036,0.374436,0.035148,-0.491973,-1.396629,1.438542,0.209818,2.173738,0.940322,0.55132,-0.435204,-1.095346,-0.217731,-1.124293,0.65019,1.632652,-0.260912,0.944491,-0.689229,-0.302467,-0.814964,-2.133133,-0.036533,0.128452,1.065861,0.795438,0.808953,-0.974036,0.459497,0.85,0
7852,-1.509422,-0.275727,-0.12379,0.976148,-0.030115,0.259218,0.793056,1.227752,-0.123014,0.094179,0.010023,-0.542599,-0.769115,-2.271886,-1.076661,-1.778631,1.255198,0.188416,-0.125939,-0.717485,0.029779,-0.84798,0.174019,0.245734,-0.861384,-0.880462,0.962199,-0.05286,11.37,0
58337,0.96498,0.86251,-2.07188,0.177173,-0.496093,0.880466,-2.537598,0.192968,-0.214444,1.11843,1.547987,-0.928846,-0.88371,0.230497,1.733763,0.060145,-1.279161,-0.605868,0.202664,0.240202,-0.704088,-0.625791,-0.981568,1.141171,-0.834775,-0.464794,-0.493253,-1.605957,30.54,0
49218,-1.226071,1.286482,0.15393,0.519036,1.01821,-2.619299,0.634783,-0.761025,-0.629273,0.437441,-0.363041,0.594521,-0.040843,0.168209,-0.490222,-1.064933,-0.740318,-0.102824,1.837238,1.471906,-0.653296,0.060258,-0.287723,0.130267,0.258913,0.527515,-2.901139,0.366499,8.55,0
141209,0.070294,0.006626,-0.568855,0.082466,-0.449771,1.287889,1.620774,-0.388543,-1.644971,0.317647,0.281594,0.105212,0.532953,1.381528,0.832972,0.531435,0.753916,0.251476,-0.945441,1.450456,0.102584,-0.945939,-1.127979,-0.917799,-1.232706,0.668884,-0.175112,0.776005,31.73,0
121586,1.935261,1.203443,0.587745,0.545698,-0.603066,-0.700869,0.141408,0.166774,-0.849765,0.703297,-0.277298,1.127321,-0.055409,-0.14392,-0.937396,-0.82786,1.317764,0.268964,0.389302,1.600647,-1.317589,0.671256,-1.587891,-0.437652,-1.145087,0.858591,-1.889726,-0.230085,9.12,0
79182,-2.086752,-0.56292,1.254636,0.56248,1.271286,0.758789,-1.083515,0.660897,0.100193,2.268061,0.802165,0.523367,0.669424,0.468846,0.441801,-0.266293,0.535473,0.948467,1.060328,0.939117,1.508064,1.122892,0.628518,-1.143661,-1.143268,-0.248134,0.046754,1.398002,10.96,0
